ItemName,StockLevel,Cost,ReimbursementPotential,ExpirationDate
Quetiapine Fumarate,4940237,0.52,2735940.41,8/18/2028
Calcium Acetate,4943586,0.3,1579449.06,8/7/2028
Calcium Acetate,4943586,0.3,1579449.06,8/8/2028
Zolpidem Tartrate,4944053,0.24,1256987.91,3/8/2028
Trazodone HCl,4947802,0.24,1268971.71,7/20/2028
Nateglinide,4966824,0.78,4102206.65,2/10/2028
Ezetimibe/Simvastatin,4973476,3.85,20320758.99,2/11/2028
Dicyclomine HCl,4974220,0.18,942609.41,3/11/2028
Dantrolene Sodium,4974493,0.98,5152473.08,7/3/2028
Cevimeline HCl,4977545,1.8,9501364.71,12/6/2028
Probenecid,4982248,0.6,3179163.72,5/1/2028
Dextrose 5%-Lactated Ringers,4987900,0,26193.44,7/9/2028
Sodium Bicarbonate,4990349,0.23,1238560,7/14/2028
Olmesartan Medoxomil,4994897,1.3,6901650.74,10/15/2028
Colesevelam HCl,5003040,2.41,12754525.8,4/15/2028
Nystatin,5003562,0.08,440112.34,2/11/2028
Fluocinonide,5031414,1.27,6757221.25,2/2/2028
Irbesartan/Hydrochlorothiazide,5048230,0.51,2732667.78,5/15/2028
Carbamazepine,5048309,0.51,2715527.44,1/21/2028
Carbamazepine,5048309,0.51,2715527.44,1/22/2028
Chlorpromazine HCl,5050216,6.24,33405580.55,10/17/2028
Glycopyrrolate,5051276,0.59,3163092.96,8/1/2028
Valacyclovir HCl,5064966,0.93,4979787.51,4/22/2028
Clindamycin Phosphate,5070283,1.35,7237546.79,12/31/2028
Pen Needle  Diabetic,5080446,0.41,2205550.99,8/15/2028
Pen Needle  Diabetic,5080446,0.41,2205550.99,8/16/2028
Tacrolimus,5098942,0.92,4991350.37,4/21/2028
Methocarbamol,5108975,0.14,752318.3,3/18/2028
Lidocaine/Prilocaine,5112507,0.71,3841815.88,2/27/2028
Fenofibric Acid (Choline),5121679,2.5,13550710.62,8/26/2028
Nitroglycerin,5123530,0.89,4858972.85,7/30/2028
Insulin Aspart Prot/Insuln Asp,5133489,29.36,159777252.5,4/8/2028
Insulin Aspart Prot/Insuln Asp,5133489,29.36,159777252.5,4/10/2028
Candesartan Cilexetil,5145593,2.05,11203967.8,12/15/2028
Olmesartan Medoxomil,5150966,0.96,5251952.7,10/11/2028
Pentoxifylline,5156362,0.23,1280073.42,12/12/2028
Ketoconazole,5156709,0.1,556137.72,10/28/2028
Dextrose 5 % And 0.9 % NaCl,5165580,0,17351.94,7/16/2028
Phenytoin,5174633,0.11,604168.56,9/6/2028
Econazole Nitrate,5175406,0.99,5438919.49,9/14/2028
Hydrocodone/Ibuprofen,5176421,0.57,3137310.96,8/31/2028
Levofloxacin In Dextrose 5 %,5178820,0.08,461708.15,7/17/2028
Divalproex Sodium,5182825,1.26,6902328.32,9/21/2028
Celecoxib,5188005,1.7,9322253.74,1/27/2028
Cyclosporine  Modified,5194528,1.7,9335775.46,9/20/2028
Pindolol,5196480,0.94,5180632.79,7/9/2028
Tolterodine Tartrate,5202391,1.68,9263005.71,12/12/2028
Fluconazole,5210967,3.1,17147598.37,4/22/2028
Diclofenac Sodium/Misoprostol,5212603,2.12,11714787.39,4/1/2028
Verapamil HCl,5218664,1.94,10713552.96,9/10/2028
Verapamil HCl,5218664,1.94,10713552.96,9/11/2028
Nitrofurantoin Monohyd/M-Cryst,5230091,1.53,8473952.52,8/10/2028
Amantadine HCl,5232145,1.31,7280801.69,8/6/2028
Valproic Acid,5243396,0.29,1588668.47,3/17/2028
Aripiprazole,5257899,4.83,26931941.74,9/25/2028
Trifluoperazine HCl,5264759,1.09,6081508.53,3/3/2028
Sodium Bicarbonate,5276502,0.24,1337627.95,7/16/2028
Montelukast Sodium,5295030,0.25,1382683.74,12/11/2028
Ondansetron HCl,5299757,0.48,2682592.65,5/25/2028
Desvenlafaxine Succinate,5299827,2.29,12865603.44,11/11/2028
Trandolapril,5300454,0.37,2089618.21,8/28/2028
Rabeprazole Sodium,5307232,1.1,6160879.64,6/15/2028
Trospium Chloride,5315439,4.02,22660986.9,12/31/2028
Ipratropium/Albuterol Sulfate,5359850,94.68,537900918.8,3/27/2028
Ipratropium/Albuterol Sulfate,5359850,94.68,537900918.8,3/28/2028
Cefadroxil,5360306,0.52,2959512.28,6/7/2028
Doxycycline Hyclate,5361141,1.09,6219495.51,3/31/2028
Pantoprazole Sodium,5362318,0.2,1148803.47,5/3/2028
Gabapentin,5362359,0.18,1037365.26,4/1/2028
Clindamycin HCl,5368556,0.34,1921010.47,2/1/2028
Desmopressin Acetate,5384570,1.56,8929426.95,12/28/2028
Tamoxifen Citrate,5385802,0.95,5443513.76,2/18/2028
Memantine HCl,5390491,0.98,5581877.7,10/25/2028
Oxycodone HCl,5390586,0.17,983571.7,10/1/2028
Olopatadine HCl,5404789,23.71,135808487.9,9/18/2028
Silodosin,5425321,8.19,47123335.92,4/17/2028
Silodosin,5425321,8.19,47123335.92,4/18/2028
Telmisartan,5430616,0.96,5540565.75,11/15/2028
Perphenazine,5431044,1.33,7653277.59,11/17/2028
Azelastine HCl,5433439,2.55,14689010.06,12/17/2028
Prazosin HCl,5434254,0.67,3845806.54,10/21/2028
Misoprostol,5438011,0.81,4646192.07,2/25/2028
Levocetirizine Dihydrochloride,5445384,0.32,1847759.82,8/15/2028
Doxazosin Mesylate,5463620,0.48,2755011.04,6/13/2028
Econazole Nitrate,5487625,1.92,11149168.85,9/13/2028
Ceftriaxone Sodium,5487714,3.13,18193361.93,3/15/2028
Isosorbide Mononitrate,5495800,0.25,1448535.62,3/23/2028
Diclofenac Sodium,5505016,22.21,129631079.7,12/27/2028
Diclofenac Sodium,5505016,22.21,129631079.7,12/28/2028
Metformin HCl,5506902,0.07,387832.71,5/31/2028
Hydromorphone HCl,5510223,0.22,1287468.07,7/8/2028
Insulin NPh Human Isophane,5525329,13.69,80174936.37,4/27/2028
Thiothixene,5525708,1.51,8831907.25,5/11/2028
Dextroamphetamine Sulfate,5536051,1.2,7031931.59,9/13/2028
Acamprosate Calcium,5536265,0.95,5588158.41,11/20/2028
Nystatin,5536414,0.5,2924567.71,1/15/2028
Hydromorphone HCl,5536496,0.23,1359723.54,7/14/2028
Syrge-Ndl Ins 0.3 Ml Half Mark,5539094,0.14,846181.21,9/23/2028
Syrge-Ndl Ins 0.3 Ml Half Mark,5539094,0.14,846181.21,9/24/2028
Lidocaine HCl,5543814,0.53,3098486.53,3/24/2028
Clopidogrel Bisulfate,5548850,0.22,1293162.32,7/17/2028
Ziprasidone HCl,5550537,1.84,10820126.93,6/2/2028
Indomethacin,5559758,0.2,1149637.67,12/2/2028
Modafinil,5559957,4.05,23862494.61,1/29/2028
Hydrocortisone,5574269,0.19,1101589.02,8/1/2028
Metronidazole,5574966,1.81,10704045.91,7/31/2028
Sulindac,5575055,0.28,1629706.27,9/9/2028
Cimetidine,5590429,0.75,4428712.3,7/9/2028
Aripiprazole,5597940,4.76,28268230.67,10/3/2028
Betamethasone Valerate,5600320,0.91,5372776.66,4/22/2028
Quetiapine Fumarate,5602941,4.35,25810287.05,8/3/2028
Tolterodine Tartrate,5616091,1.71,10167875.79,12/14/2028
Thiothixene,5616701,1.52,9077878.47,5/13/2028
Acetaminophen With Codeine,5618034,0.22,1304557.67,10/15/2028
Rifampin,5619282,1.01,6025774.36,11/20/2028
Calcitriol,5620988,0.48,2847685.83,2/2/2028
Estrogen Con/M-Progest Acet,5624174,6.5,38740794.94,7/30/2028
Estrogen Con/M-Progest Acet,5624174,6.5,38740794.94,7/31/2028
Memantine HCl,5625801,7.51,44788706.02,10/22/2028
Syringe-Needle Insulin 0.5 Ml,5634733,0.25,1464645.11,8/17/2028
Emtricitabine/Tenofovir (Tdf),5635012,56.73,338832533.8,11/21/2028
Emtricitabine/Tenofovir (Tdf),5635012,56.73,338832533.8,11/22/2028
Mesalamine,5643172,8.43,50445123.45,8/13/2028
Mesalamine,5643172,8.43,50445123.45,8/14/2028
Ursodiol,5645490,1.82,10894432.89,5/31/2028
Rivastigmine,5648706,22.08,132214422.5,4/2/2028
Rivastigmine,5648706,22.08,132214422.5,4/3/2028
Estradiol,5650086,0.23,1388803.37,7/29/2028
Venlafaxine HCl,5653499,0.43,2602504.07,10/30/2028
Ramipril,5669551,0.21,1245597.25,5/7/2028
Labetalol HCl,5670118,0.41,2454116.54,7/4/2028
Tiotropium Bromide,5684576,93.22,561687332.4,2/11/2028
Tiotropium Bromide,5684576,93.22,561687332.4,2/12/2028
Phenytoin Sodium Extended,5708278,0.34,2082674.59,8/17/2028
Calcitriol,5712836,0.55,3349045.61,1/26/2028
Prasugrel HCl,5719516,5.06,30666722.57,11/20/2028
Chlordiazepoxide HCl,5722057,0.16,997347.99,11/19/2028
Dextroamphetamine/Amphetamine,5722389,0.73,4449392.85,8/9/2028
Duloxetine HCl,5733894,1.33,8085688.44,12/17/2028
Carbamazepine,5750937,0.26,1604261.97,11/4/2028
Propylthiouracil,5751644,0.66,4037852.99,12/1/2028
Rizatriptan Benzoate,5757254,2.43,14836966.49,8/21/2028
Mometasone/Formoterol,5774693,24.81,151888097.4,1/3/2029
Mometasone/Formoterol,5774693,24.81,151888097.4,1/5/2029
Pen Needle  Diabetic,5781095,0.49,3015798.86,3/30/2028
Pen Needle  Diabetic,5781095,0.49,3015798.86,3/31/2028
Betamethasone Dipropionate,5792228,1.45,8891846.04,5/8/2028
Methocarbamol,5794245,0.16,972348.49,3/12/2028
Doxazosin Mesylate,5799655,0.52,3223202.35,6/11/2028
Dextrose 5 % In Water,5807028,0.01,36117.23,6/30/2028
Chlorzoxazone,5808183,0.52,3177645.79,9/8/2028
Apremilast,5808922,54.81,337483430.1,1/30/2028
Apremilast,5808922,54.81,337483430.1,1/31/2028
Risperidone,5812922,0.4,2477999.31,10/4/2028
Hydrochlorothiazide,5818819,0.07,460549.28,10/4/2028
Lenalidomide,5828985,697.35,4308759518,12/18/2028
Lenalidomide,5828985,697.35,4308759518,12/19/2028
Oxycodone HCl,5841480,5.54,34294679.82,9/17/2028
Linezolid In Dextrose 5%,5842004,0.2,1230943.16,2/4/2028
Leflunomide,5843439,4.12,25545512.47,1/5/2029
Amlodipine Besylate/Valsartan,5844628,0.97,6015207.31,4/6/2028
Niacin,5851002,2.28,14153675.35,10/27/2028
Triamterene/Hydrochlorothiazid,5864378,0.22,1390760.92,4/2/2028
Pilocarpine HCl,5871807,1.06,6574130.34,7/20/2028
Naproxen Sodium,5884297,1.36,8452459.42,3/16/2028
Desipramine HCl,5887602,1.82,11331093.48,1/25/2028
Prednisolone,5889508,0.11,705721.7,10/7/2028
Prednisolone,5889508,0.11,705721.7,10/8/2028
Azithromycin,5899444,1.21,7583601.48,11/9/2028
Erythromycin Base,5900881,3.57,22323207.56,10/20/2028
Penicillin V Potassium,5903428,0.26,1625443.18,1/2/2029
Phenytoin,5920655,0.11,667754.22,9/1/2028
Glyburide,5921873,0.2,1254544.28,8/17/2028
Atovaquone,5923850,3.62,22730419.26,4/10/2028
Venlafaxine HCl,5938768,0.53,3319239.78,10/28/2028
Insulin Regular  Human,5939269,11.85,74634382.01,4/22/2028
Nifedipine,5958472,0.58,3658677.09,9/29/2028
Fenofibrate,5964998,1.35,8537727.5,10/16/2028
Syringe And Needle Insulin 1ml,5985259,0.24,1541122.65,9/9/2028
Budesonide,5989880,6.64,42145293.77,10/10/2028
Metaxalone,5993820,2.51,15922984.06,7/24/2028
Atovaquone,6003435,3.62,23019993.66,4/19/2028
Asenapine Maleate,6027223,20.47,130808207.4,3/15/2028
Asenapine Maleate,6027223,20.47,130808207.4,3/16/2028
Ezetimibe,6040908,2.13,13624501.9,2/29/2028
Lamotrigine,6042887,0.18,1149424.22,4/19/2028
Acebutolol HCl,6049825,0.34,2209111.34,10/26/2028
Acebutolol HCl,6052585,0.34,2210112.09,10/29/2028
Trimethoprim,6055894,0.36,2327276.27,2/4/2028
Terbinafine HCl,6056299,0.33,2098010.9,8/28/2028
Selenium Sulfide,6059010,0.1,642219.34,2/6/2028
Medroxyprogesterone Acetate,6059045,0.24,1558021.8,12/30/2028
Nabumetone,6059361,0.31,2007054.17,6/25/2028
Betamethasone/Propylene Glyc,6071098,0.92,5892857.52,5/20/2028
Sulindac,6079035,0.32,2050572.18,9/10/2028
Atorvastatin Calcium,6079193,0.22,1428620.16,4/28/2028
Famciclovir,6084141,1.33,8609159.72,1/31/2028
Dextrose 5%-Lactated Ringers,6084400,0,28753.98,7/10/2028
Doxepin HCl,6096821,1.02,6620166.3,6/4/2028
Niacin,6104767,2.31,14967845.23,10/29/2028
Nicotine,6106153,2.54,16455407.88,10/14/2028
Nicotine,6106153,2.54,16455407.88,10/15/2028
Mycophenolate Mofetil,6106588,0.62,4015582.44,8/15/2028
Amiloride HCl,6107566,0.33,2140178.8,7/1/2028
Hydrocortisone Butyrate,6134243,2.26,14713229.33,8/29/2028
Trihexyphenidyl HCl,6145630,0.16,1043753.73,2/23/2028
Olmesartan/Hydrochlorothiazide,6151990,1.08,7057467.22,9/21/2028
Probenecid,6158586,0.64,4166115.52,5/4/2028
Syringe And Needle Insulin 1ml,6171366,0.57,3714402.72,3/19/2028
Syringe And Needle Insulin 1ml,6171366,0.57,3714402.72,3/20/2028
Levocetirizine Dihydrochloride,6176595,0.31,2035260.58,8/14/2028
Metformin HCl,6213326,0.1,642743.53,5/12/2028
Nadolol,6224744,2.1,13887453.21,6/13/2028
Fluorouracil,6224964,2.99,19708510.94,1/7/2029
Potassium Chloride In 0.9%NaCl,6225833,0.01,56072.67,1/19/2028
Hydrocortisone Valerate,6228441,2.57,16986996.59,8/20/2028
Desvenlafaxine Succinate,6248198,2.51,16601715.35,11/14/2028
Chlorhexidine Gluconate,6251789,0.01,67501.84,4/10/2028
Chlorhexidine Gluconate,6251789,0.01,67501.84,4/11/2028
Clonazepam,6254818,0.85,5622623.23,8/15/2028
Etodolac,6255715,0.73,4861677.77,6/3/2028
Atorvastatin Calcium,6259243,11.9,78976417.83,1/13/2028
Atorvastatin Calcium,6259243,11.9,78976417.83,1/14/2028
Fluocinolone/Shower Cap,6274256,1.03,6836976.11,2/26/2028
Metronidazole,6290799,1.73,11561100.61,8/10/2028
Lamotrigine,6300945,7.85,52417677.84,4/4/2028
Desvenlafaxine Succinate,6305501,2.25,15069322.45,11/12/2028
Atomoxetine HCl,6308761,5.83,38970193.3,5/30/2028
Minocycline HCl,6317173,0.63,4199215.24,4/2/2028
Galantamine HBr,6318516,2.83,18959935.96,2/29/2028
Bupropion HCl,6329027,0.92,6156193.09,6/10/2028
Chlorzoxazone,6329643,1.13,7611338.7,9/21/2028
Clozapine,6349959,1.28,8633699.5,6/1/2028
Hydroxyurea,6352958,0.6,4030633.5,6/13/2028
Desloratadine,6365172,0.96,6471445.1,1/15/2028
Alfuzosin HCl,6367662,0.4,2675638.29,11/24/2028
Olanzapine,6391509,4.13,27973128.12,11/14/2028
Alfuzosin HCl,6395688,0.39,2655297.63,11/29/2028
Acetazolamide,6410401,1.65,11214209.73,9/29/2028
Dalfampridine,6411339,44.03,299213450.2,1/18/2028
Dalfampridine,6411339,44.03,299213450.2,1/19/2028
Spironolact/Hydrochlorothiazid,6417996,0.91,6159944.22,1/21/2028
Tramadol HCl,6420652,2.82,19179631.86,9/12/2028
Calcium Acetate,6425888,0.38,2578427.12,1/16/2028
Leflunomide,6429308,3.4,23146730.4,1/13/2028
Hydrocodone/Ibuprofen,6441869,0.6,4104244.79,9/3/2028
Amantadine HCl,6444348,0.95,6515194.94,8/5/2028
Brexpiprazole,6451003,37.03,253203221,12/16/2028
Brexpiprazole,6451003,37.03,253203221,12/17/2028
Theophylline Anhydrous,6458162,0.98,6714611.53,5/31/2028
Propafenone HCl,6480208,0.45,3092008.04,1/2/2029
Colchicine,6486467,5.49,37755728.84,5/8/2028
Brinzolamide,6489707,28.68,197323224.4,11/7/2028
Brinzolamide,6489707,28.68,197323224.4,11/8/2028
Metronidazole,6504506,2.16,14891426.21,8/12/2028
Hydrocortisone,6506634,0.34,2377546.4,8/13/2028
Doxycycline Monohydrate,6509675,0.56,3872851.17,3/19/2028
Thioridazine HCl,6531702,0.66,4590347.77,5/14/2028
Acetaminophen With Codeine,6544761,0.03,180309.67,10/10/2028
Amiodarone HCl,6574223,3.31,23060636.32,6/4/2028
Clopidogrel Bisulfate,6581764,0.24,1672540.28,7/21/2028
Doxycycline Monohydrate,6586557,0.6,4183029.09,3/18/2028
Sotalol HCl,6604949,0.52,3654002.02,3/1/2028
Desoximetasone,6613393,2.11,14823237.14,12/3/2028
Methylprednisolone,6659431,0.76,5384342.02,11/29/2028
Ramipril,6674052,0.17,1176543.38,5/13/2028
Testosterone,6679725,1.49,10583024.69,8/2/2028
Halobetasol Propionate,6690203,2.5,17764226.54,4/13/2028
Lamotrigine,6697157,15.45,109644698.8,5/28/2028
Lamotrigine,6697157,15.45,109644698.8,5/29/2028
Tolterodine Tartrate,6697745,1.74,12369463.06,12/11/2028
Pen Needle  Diabetic,6698116,0.23,1618243.05,12/4/2028
Clozapine,6713819,0.95,6746131.84,6/2/2028
Furosemide,6714111,0.08,559342.85,4/30/2028
Terbinafine HCl,6719155,0.28,1959096.16,9/1/2028
Doxycycline Hyclate,6732933,1.2,8558921.17,4/7/2028
Leflunomide,6736664,4.38,31286166.93,1/8/2029
Clotrimazole/Betamethasone Dip,6737780,1.15,8210428.32,6/16/2028
Candesartan Cilexetil,6742104,1.85,13229951.45,12/14/2028
Clotrimazole/Betamethasone Dip,6742260,0.76,5439960.97,6/15/2028
Etodolac,6750523,0.77,5531103.6,6/4/2028
Pyridostigmine Bromide,6773100,0.67,4845491.25,10/7/2028
Enalapril/Hydrochlorothiazide,6780908,0.28,1994238.2,5/1/2028
Enalapril/Hydrochlorothiazide,6784360,0.28,1996031.26,5/2/2028
Glyburide/Metformin HCl,6794788,0.12,894657.22,8/13/2028
Gabapentin,6809637,0.17,1203865.06,3/8/2028
Amlodipine/Atorvastatin,6812258,4.27,30837822.15,4/24/2028
Doxycycline Monohydrate,6818268,0.59,4232464.42,3/16/2028
Tamoxifen Citrate,6824391,0.69,4955790.42,2/15/2028
Verapamil HCl,6839906,0.16,1169827.97,9/1/2028
Clobetasol Propionate,6866957,2.07,15053623.4,9/27/2028
Mometasone Furoate,6874543,0.42,3049052.82,1/19/2028
Brimonidine Tartrate,6876245,29.18,212692623.3,10/5/2028
Brimonidine Tartrate,6876245,29.18,212692623.3,10/6/2028
Syring-Needl Disp Insul 0.3 Ml,6888070,0.17,1266476.71,9/24/2028
Amantadine HCl,6889095,0.05,365201.93,8/8/2028
Ezetimibe,6906108,2.6,19026760.17,2/27/2028
Budesonide,6908322,7.8,57109240.15,10/5/2028
Valacyclovir HCl,6911148,1.04,7617910.94,4/28/2028
Saxagliptin HCl/Metformin HCl,6911378,9.9,72494237.73,8/8/2028
Saxagliptin HCl/Metformin HCl,6911378,9.9,72494237.73,8/9/2028
Acarbose,6912154,0.35,2592133.57,11/8/2028
Vancomycin/0.9 % Sod Chloride,6915893,0.12,912198.3,1/5/2029
Vancomycin/0.9 % Sod Chloride,6915893,0.12,912198.3,1/6/2029
Potassium Chloride In 0.9%NaCl,6922833,0.01,56885.88,1/20/2028
Escitalopram Oxalate,6943424,0.22,1653993.92,9/26/2028
Rufinamide,6948386,18.79,138423570,9/8/2028
Rufinamide,6948386,18.79,138423570,9/9/2028
Suvorexant,6973034,11.37,84023121.83,8/7/2028
Suvorexant,6973034,11.37,84023121.83,8/8/2028
Cyclosporine  Modified,6973138,1.66,12247791.63,9/21/2028
Insulin Regular  Human,7010696,10.1,75071716.34,11/14/2028
Insulin Regular  Human,7010696,10.1,75071716.34,11/15/2028
Losartan/Hydrochlorothiazide,7027716,0.16,1218653.01,7/31/2028
Fluticasone Propion/Salmeterol,7030447,36.95,275382348.5,4/28/2028
Fluticasone Propion/Salmeterol,7030447,36.95,275382348.5,4/29/2028
Morphine Sulfate,7069485,1.93,14484992.73,11/16/2028
Morphine Sulfate,7069947,0.8,6012919.45,11/18/2028
Doxycycline Hyclate,7075406,1.11,8306717.17,3/28/2028
Levocetirizine Dihydrochloride,7075913,0.37,2788709.6,8/8/2028
Fentanyl,7081269,10.57,79307271.47,8/13/2028
Clobazam,7084325,22.81,171290662.3,5/10/2028
Clobazam,7084325,22.81,171290662.3,5/11/2028
Glipizide,7097761,0.07,508565.74,9/21/2028
Lisdexamfetamine Dimesylate,7099566,10.11,76064262.85,2/20/2028
Lisdexamfetamine Dimesylate,7099566,10.11,76064262.85,2/21/2028
Mycophenolate Mofetil,7100883,1.09,8206089.78,8/6/2028
Thioridazine HCl,7104156,0.66,5004019.91,5/17/2028
Phenobarbital,7128810,0.22,1673122.97,10/12/2028
Gemfibrozil,7160657,0.19,1415478.84,12/13/2028
Alcohol Antiseptic Pads,7165470,0.02,184566.86,1/4/2029
Lidocaine/Prilocaine,7172286,0.62,4703442.99,3/1/2028
Ursodiol,7174776,3.56,27063044.69,5/25/2028
Primidone,7178217,0.27,2067433.87,5/22/2028
Ofloxacin,7182831,4.29,32682791.45,11/27/2028
Olmesartan/Hydrochlorothiazide,7184886,1.05,7976116.42,9/20/2028
Carisoprodol,7185363,0.29,2220939.47,8/15/2028
Felodipine,7206590,0.71,5433427.54,11/5/2028
Irbesartan/Hydrochlorothiazide,7211159,0.44,3343493.98,5/13/2028
Alfuzosin HCl,7226137,0.39,3021914,11/28/2028
Rosuvastatin Calcium,7239586,0.78,5949910.39,6/24/2028
Pyridostigmine Bromide,7240939,0.58,4484343.89,10/9/2028
Pioglitazone HCl,7244711,0.34,2589722.91,6/29/2028
Insulin Glargine Hum.Rec.Anlog,7251603,82.18,631702291.9,10/9/2028
Insulin Glargine Hum.Rec.Anlog,7251603,82.18,631702291.9,10/10/2028
Digoxin,7262279,0.85,6551155.66,2/15/2028
Meloxicam,7266110,0.12,928780.78,11/30/2028
Digoxin,7286735,0.85,6576158.07,2/16/2028
Canagliflozin/Metformin HCl,7291438,7.75,59933158.65,6/29/2028
Canagliflozin/Metformin HCl,7291438,7.75,59933158.65,6/30/2028
Eplerenone,7314211,2.28,17684869.74,1/7/2029
Ondansetron,7334730,0.66,5142454.08,5/18/2028
Lidocaine,7352266,1.76,13709162.26,4/23/2028
Phenobarbital,7367661,0.56,4359694.51,10/4/2028
Vancomycin HCl In 5 % Dextrose,7373837,0.16,1228616.42,2/1/2028
Vancomycin HCl In 5 % Dextrose,7373837,0.16,1228616.42,2/2/2028
Mesalamine,7378908,6.02,47084249.76,8/12/2028
Fentanyl,7406657,8.33,65375078.94,8/12/2028
Trandolapril,7416054,0.37,2934798.31,8/30/2028
Sulfamethoxazole/Trimethoprim,7420249,0.26,2017835.96,10/3/2028
Naloxegol Oxalate,7450180,11.65,91987448.37,10/21/2028
Naloxegol Oxalate,7450180,11.65,91987448.37,10/22/2028
Carbamazepine,7452448,3.04,24005781.2,11/23/2028
Carbamazepine,7452448,3.04,24005781.2,11/24/2028
Desloratadine,7457349,1,7909657.35,1/18/2028
Oxymorphone HCl,7457745,6.04,47713404.45,8/16/2028
Oxymorphone HCl,7457745,6.04,47713404.45,8/17/2028
Chlordiazepoxide HCl,7459852,0.17,1317743.23,11/20/2028
Methylphenidate HCl,7460417,5.46,43201370.88,1/24/2028
Tizanidine HCl,7460981,0.2,1553632.58,2/23/2028
Montelukast Sodium,7469550,0.26,2088784.5,12/17/2028
Indapamide,7470436,0.24,1927180.11,12/13/2028
Trospium Chloride,7498105,1.12,8934319.3,1/1/2029
Syringe And Needle Insulin 1ml,7522166,0.27,2123083.04,7/23/2028
Syringe And Needle Insulin 1ml,7522166,0.27,2123083.04,7/24/2028
Propranolol HCl,7533286,0.28,2225835.74,12/8/2028
Tacrolimus,7535916,1.08,8654607.14,4/16/2028
Zonisamide,7546835,0.23,1842546.52,2/21/2028
Doxycycline Monohydrate,7550442,0.98,7852151.49,3/10/2028
Ciprofloxacin HCl,7557477,0.41,3287800.74,5/21/2028
Acyclovir,7561335,0.22,1727357.77,7/9/2028
Telmisartan,7577861,0.89,7117845.62,11/7/2028
Lidocaine,7608351,1.78,14386849.77,4/22/2028
Bimatoprost,7622311,71.98,581577346.1,5/31/2028
Bimatoprost,7622311,71.98,581577346.1,6/1/2028
Captopril,7631468,1.19,9611294.26,11/23/2028
Alprazolam,7631538,0.1,813703.25,10/2/2028
Chlorthalidone,7633292,0.71,5782837.69,9/29/2028
Oxybutynin Chloride,7637607,0.34,2788333.67,11/12/2028
Quetiapine Fumarate,7646820,0.45,3660675.87,8/26/2028
Vancomycin HCl,7649944,1.21,9783565.14,1/17/2028
Meloxicam,7654397,0.09,690734.19,12/1/2028
Propafenone HCl,7679483,5.08,41356728.65,12/31/2028
Fluvoxamine Maleate,7688568,0.56,4557418,9/26/2028
Fluphenazine HCl,7696144,4.57,37254479.07,11/12/2028
Azithromycin,7700693,1.22,9924045.05,11/17/2028
Fluticasone Furoate,7706428,6.55,53472228.5,8/23/2028
Fluticasone Furoate,7706428,6.55,53472228.5,8/24/2028
Donepezil HCl,7710103,0.3,2421029.46,7/31/2028
Alcohol Antiseptic Pads,7723913,0.03,207974.44,1/16/2028
Naltrexone HCl,7735992,1.25,10239574.36,4/22/2028
Immun Globg(IgG)/Malt/IgA Ov50,7746360,11.63,95474312.66,12/17/2028
Immun Globg(IgG)/Malt/IgA Ov50,7746360,11.63,95474312.66,12/18/2028
Etodolac,7750629,0.79,6488597.54,5/31/2028
Oxycodone HCl,7753686,0.19,1569355.41,10/13/2028
Albuterol Sulfate,7771903,0.1,805314.57,2/14/2028
Nystatin,7777845,0.71,5858716.42,1/30/2028
Diclofenac Sodium,7782612,0.26,2168048.1,5/1/2028
Betamethasone Dipropionate,7784424,1.44,11845671.87,4/30/2028
Metronidazole,7805287,0.44,3661961.67,8/11/2028
Permethrin,7810283,1.02,8484401.08,11/21/2028
Butalb/Acetaminophen/Caffeine,7820405,0.73,6031966.33,4/7/2028
