ItemName,StockLevel,Cost,ReimbursementPotential,ExpirationDate
Levalbuterol HCl,21432,0.82,18722.50,2028-11-09
Entecavir,287125,16.35,4977182.75,2028-03-05
Lidocaine HCl,101974,0.54,58314.19,2028-07-12
Entecavir,27915,17.72,524356.09,2028-02-24
Gabapentin,3040011,8.05,25936196.82,2028-07-02
Levalbuterol HCl,21974,4.58,106594.60,2028-11-18
Entecavir,77491,17.12,1405984.96,2028-02-25
Gabapentin,3040011,8.05,25936196.82,2028-07-03
Cyclobenzaprine HCl,133490,0.19,26318.98,2028-10-20
Entecavir,164860,15.92,2781586.13,2028-02-26
PEG3350/Sod Sulf,Bicarb,Cl/KCl,39805363,2.48,104675775.72,2028-07-04
Entecavir,1147915,11.22,13649046.13,2028-02-27
PEG3350/Sod Sulf,Bicarb,Cl/KCl,39805363,2.48,104675775.72,2028-07-05
Valacyclovir HCl,5064966,0.93,4979787.51,2028-04-22
Cyclobenzaprine HCl,22515950,0.17,4153360.37,2028-10-22
Entecavir,400166,17.22,7305861.20,2028-02-28
Amantadine HCl,603123,40.15,25668171.43,2028-07-06
Cyclobenzaprine HCl,238,0.81,203.37,2028-10-21
Amantadine HCl,603123,40.15,25668171.43,2028-07-07
Empagliflozin/Linagliptin,2067232,17.39,38113123.27,2028-07-08
Entecavir,1230,28.31,36904.50,2028-03-02
Empagliflozin/Linagliptin,2067232,17.39,38113123.27,2028-07-09
Glyburide,Micronized,10452,3.65,40484.94,2028-07-10
Valacyclovir HCl,7296,0.85,6585.47,2028-04-27
Valacyclovir HCl,6911148,1.04,7617910.94,2028-04-28
Valacyclovir HCl,394822,1.00,417551.12,2028-04-29
Valacyclovir HCl,3537970,1.00,3755416.23,2028-04-30
Valacyclovir HCl,12331444,1.05,13730651.43,2028-04-23
Valacyclovir HCl,4120,1.23,5379.58,2028-04-24
Valacyclovir HCl,4227,0.95,4236.49,2028-04-25
Valacyclovir HCl,11405525,1.08,13051073.48,2028-04-26
Valacyclovir HCl,23274712,1.07,26503820.16,2028-04-20
Valacyclovir HCl,13545483,1.11,15906168.47,2028-04-21
Cycloserine,5302,53.00,297850.00,2028-09-24
Epinephrine,979,309.81,321499.43,2028-01-23
Cyclosporine,1276123,5.44,7356188.58,2028-09-17
Epinephrine,979,309.81,321499.43,2028-01-24
Cyclosporine,2808,4.75,14131.47,2028-09-16
Epinephrine,89503,299.91,28453488.45,2028-01-25
Cyclosporine, Modified,1778610,1.53,2882441.93,2028-09-19
Epinephrine,89503,299.91,28453488.45,2028-01-26
Guanfacine HCl,3658585,0.24,925585.58,2028-06-03
Epinephrine,164641,126.05,21998066.55,2028-01-27
Griseofulvin Ultramicrosize,108779,4.12,474502.90,2028-06-04
Cyclosporine, Modified,6973138,1.66,12247791.63,2028-09-21
Epinephrine,382,0.54,216.68,2028-01-28
Cyclosporine, Modified,5194528,1.70,9335775.46,2028-09-20
Epinephrine,289849,155.11,47656961.41,2028-01-29
Griseofulvin Ultramicrosize,82314,4.59,400324.41,2028-06-06
Bromocriptine Mesylate,918912,3.89,3792160.03,2028-09-23
Epinephrine,2499,200.69,531621.47,2028-01-30
Mechlorethamine HCl,8460,70.21,629659.02,2028-04-16
Bromocriptine Mesylate,918912,3.89,3792160.03,2028-09-22
Epinephrine,457372,144.61,70109619.28,2028-01-31
Mechlorethamine HCl,8460,70.21,629659.02,2028-04-17
Epinastine HCl,68155,9.40,678926.16,2028-02-01
Griseofulvin Ultramicrosize,191093,4.34,878468.88,2028-06-09
Valacyclovir HCl,2634,1.40,3922.71,2028-04-18
Griseofulvin, Microsize,99636,0.28,29177.50,2028-06-10
Valacyclovir HCl,18962,0.36,7163.61,2028-04-19
Valganciclovir HCl,4121956,25.79,112688301.05,2028-04-13
Valganciclovir HCl,90158,45.80,4376833.30,2028-04-14
Valganciclovir HCl,90158,45.80,4376833.30,2028-04-15
Valganciclovir HCl,368875,21.59,8441430.77,2028-04-10
Sofosbuvir/Velpatasvir,1021854,877.13,950079454.59,2028-02-12
Cyclophosphamide,1971,424.31,886494.85,2028-09-26
Epinastine HCl,405,9.06,3891.08,2028-02-02
Cycloserine,5302,53.00,297850.00,2028-09-25
Epinastine HCl,130630,9.75,1350660.08,2028-02-03
Epinastine HCl,199190,9.63,2033676.91,2028-02-04
Griseofulvin, Microsize,138443,0.24,35380.36,2028-06-12
Cyclophosphamide,80226,7.27,618373.64,2028-09-27
Hydrocortisone/Pramoxine,1356,8.34,11985.24,2028-02-05
Griseofulvin, Microsize,56519,6.00,359315.36,2028-06-13
Hydrocortisone/Pramoxine,1356,8.34,11985.24,2028-02-06
Griseofulvin, Microsize,126269,5.96,798084.43,2028-06-14
Adapalene/Benzoyl Peroxide,29685,10.98,345361.71,2028-02-07
Cyclophosphamide,1596,310.27,524895.89,2028-10-02
Adapalene/Benzoyl Peroxide,29685,10.98,345361.71,2028-02-08
Griseofulvin, Microsize,420867,5.43,2421467.06,2028-06-16
Cannabidiol (Cbd),42949,12.58,572884.12,2028-02-09
Cannabidiol (Cbd),42949,12.58,572884.12,2028-02-10
Valganciclovir HCl,1331992,27.05,38189486.06,2028-04-05
Sofosbuvir/Velpatasvir,1021854,877.13,950079454.59,2028-02-11
Tbo-Filgrastim,9505,559.89,5641088.05,2028-06-19
Tbo-Filgrastim,9505,559.89,5641088.05,2028-06-20
Valganciclovir HCl,136894,26.65,3866772.26,2028-04-08
Valganciclovir HCl,752058,25.07,19984974.46,2028-04-02
Valganciclovir HCl,1235722,26.85,35174689.50,2028-04-03
Diazepam,1140185,6.32,7639202.98,2028-03-30
Valganciclovir HCl,296415,8.50,2669528.97,2028-03-31
Ambrisentan,1906562,319.00,644681664.80,2028-12-17
Letrozole,35448510,0.37,13941273.43,2028-12-16
Glycopyrrolate,1275,5.11,6900.57,2028-08-10
Glyburide/Metformin HCl,505744,0.14,75606.55,2028-08-11
Letrozole,11187373,0.36,4210363.56,2028-12-14
Glyburide/Metformin HCl,9257347,0.11,1122311.85,2028-08-12
Glyburide/Metformin HCl,6794788,0.12,894657.22,2028-08-13
Letrozole,8037454,0.40,3421355.66,2028-12-12
Glyburide/Metformin HCl,16557879,0.12,2096445.68,2028-08-14
Enoxaparin Sodium,129741,16.18,2225145.75,2028-03-28
Glycopyrrolate,1535739,0.56,917542.61,2028-08-04
Fluvastatin Sodium,197874,10.48,2197449.58,2028-12-21
Levonorgestrel/Ethin.Estradiol,184020,0.57,110290.47,2028-12-20
Enoxaparin Sodium,1387972,26.14,38462639.47,2028-03-30
Levonorgestrel/Ethin.Estradiol,184020,0.57,110290.47,2028-12-19
Glycopyrrolate,12623,6.32,84515.36,2028-08-07
Ambrisentan,1906562,319.00,644681664.80,2028-12-18
Enoxaparin Sodium,88949,9.54,899585.84,2028-04-01
Glycopyrrolate,14900055,0.59,9354359.04,2028-08-08
Glycopyrrolate,1275,5.11,6900.57,2028-08-09
Valproic Acid (As Sodium Salt),2192,2.11,4905.33,2028-03-25
Valproic Acid (As Sodium Salt),14340,1.18,17930.46,2028-03-26
Diazepam,1130363,6.32,7571908.07,2028-03-27
Diazepam,9822,6.46,67303.71,2028-03-28
Valproic Acid (As Sodium Salt),12148,0.88,11382.33,2028-03-23
Valproic Acid,16633553,0.32,5653594.44,2028-03-22
Valproic Acid,10533847,0.34,3742660.36,2028-03-18
Valproic Acid,28997,0.39,11887.71,2028-03-20
Valproic Acid,827313,0.32,284927.44,2028-03-21
Glyburide,26578417,0.17,4688597.73,2028-08-21
Lenvatinib Mesylate,507703,317.59,170913421.39,2028-12-26
Glyburide,636897,0.20,134693.20,2028-08-22
Lenvatinib Mesylate,507703,317.59,170913421.39,2028-12-25
Glyburide,33137187,0.17,6072656.59,2028-08-23
Metformin HCl,705167,77.93,58251424.87,2028-08-24
Metformin HCl,705167,77.93,58251424.87,2028-08-25
Fluvastatin Sodium,197874,10.48,2197449.58,2028-12-22
Glyburide,Micronized,751795,0.14,110843.04,2028-08-15
Glyburide,Micronized,751795,0.14,110843.04,2028-08-16
Glyburide,5921873,0.20,1254544.28,2028-08-17
Edaravone,11461420,5.60,68087785.23,2028-06-10
Valproic Acid (As Sodium Salt),71667913,0.07,5258185.05,2028-03-14
Valproic Acid (As Sodium Salt),172812,0.09,16583.69,2028-03-15
Valproic Acid (As Sodium Salt),156721300,0.07,10991698.16,2028-03-16
Valproic Acid,5243396,0.29,1588668.47,2028-03-17
Valproic Acid (As Sodium Salt),57066149,0.07,4165280.93,2028-03-13
Valproic Acid (As Sodium Salt),27814425,0.05,1498788.26,2028-03-11
Valsartan,227398459,0.54,130728819.86,2028-03-07
Leucovorin Calcium,889,33.94,31985.03,2028-11-27
Chlorambucil,325354,24.81,8558001.17,2028-11-26
Raloxifene HCl,63418896,2.36,158651692.09,2028-06-05
Raloxifene HCl,15925016,2.27,38267930.56,2028-06-04
Chlorambucil,325354,24.81,8558001.17,2028-11-24
Entacapone,25010,2.76,73113.49,2028-03-13
Entacapone,3621894,2.00,7685745.88,2028-03-14
Leuprolide Acetate,225,555.51,132489.77,2028-11-21
Entacapone,2468982,2.41,6309055.28,2028-03-15
Raloxifene HCl,18045756,2.51,48101531.32,2028-06-03
Entacapone,3664363,2.12,8215733.86,2028-03-16
Glycopyrrolate,50370,0.49,26204.06,2028-07-23
Leuprolide Acetate,225,555.51,132489.77,2028-11-19
Entecavir,3016772,15.02,48030696.30,2028-03-06
Lidocaine HCl,101974,0.54,58314.19,2028-07-13
Entacapone,2205904,2.25,5267932.56,2028-03-08
Entacapone,2815462,2.56,7647837.61,2028-03-10
Glycopyrrolate,28083,7.35,218898.76,2028-07-17
Raloxifene HCl,10832026,2.35,26944532.35,2028-05-29
Entacapone,1899256,2.02,4071233.44,2028-03-11
Glycopyrrolate,2885,5.92,18109.57,2028-07-18
Raloxifene HCl,9866233,2.42,25353960.03,2028-05-28
Entacapone,2132031,2.20,4969030.56,2028-03-12
Glycopyrrolate,3729636,0.47,1847851.72,2028-07-19
Glycopyrrolate,3054800,0.58,1866563.13,2028-07-20
Raloxifene HCl,37551,2.48,98533.24,2028-05-30
Valsartan,15351274,0.59,9665208.14,2028-03-03
Valsartan,2197453,0.53,1239284.54,2028-03-04
Valsartan,1588214,0.48,803541.17,2028-03-05
Valsartan,55767,0.55,32471.54,2028-03-01
Valsartan,3762207,0.56,2231736.57,2028-03-02
Valsartan,23487231,0.66,16398418.92,2028-02-25
Valsartan,115903009,0.49,60147019.46,2028-02-27
Valsartan,21329870,0.51,11609455.76,2028-02-28
Leucovorin Calcium,938386,1.49,1485876.08,2028-12-07
Leucovorin Calcium,3722,17.01,67126.93,2028-12-06
Leucovorin Calcium,3675,34.64,134949.24,2028-12-05
Desogestrel-Ethinyl Estradiol,195381,0.52,107127.12,2028-03-23
Leucovorin Calcium,3301,4.39,15374.51,2028-12-04
Raloxifene HCl,8712314,2.20,20278719.27,2028-05-26
Levonorgestrel/Ethin.Estradiol,104499,0.62,68668.39,2028-03-24
Levonorgestrel/Ethin.Estradiol,104499,0.62,68668.39,2028-03-25
Glycopyrrolate,5051276,0.59,3163092.96,2028-08-01
Enoxaparin Sodium,1914557,12.54,25451489.03,2028-03-27
Glycopyrrolate,401412,0.68,287742.77,2028-08-03
Entacapone,18832903,2.23,44576671.87,2028-03-17
Glycopyrrolate,61244,0.63,40676.26,2028-07-24
Letrozole,16223682,0.37,6312196.15,2028-12-10
Calcipotriene/Betamethasone,267720,16.43,4661330.20,2028-03-18
Leucovorin Calcium,1849033,2.60,5090002.02,2028-12-09
Calcipotriene/Betamethasone,267720,16.43,4661330.20,2028-03-19
Leucovorin Calcium,899059,2.93,2789779.65,2028-12-08
Glycopyrrolate,969328,0.71,731683.52,2028-07-28
Desogestrel-Ethinyl Estradiol,195381,0.52,107127.12,2028-03-22
Glycopyrrolate,2658,0.42,1172.86,2028-07-29
Ramipril,169120990,0.19,34285334.87,2028-05-17
Valsartan,34246034,0.54,19522817.82,2028-02-23
Venetoclax,73724,58.29,4555023.28,2028-11-07
Venetoclax,73724,58.29,4555023.28,2028-11-08
Venlafaxine HCl,8572241,0.43,3934260.48,2028-11-03
Venlafaxine HCl,72704197,0.46,35077527.01,2028-11-04
Venetoclax,1501546,90.65,144287966.82,2028-11-09
Venetoclax,1501546,90.65,144287966.82,2028-11-10
Tenofovir Alafenamide,1878651,36.14,71966067.62,2028-11-11
Tenofovir Alafenamide,1878651,36.14,71966067.62,2028-11-12
Venlafaxine HCl,17181,0.38,6852.10,2028-10-25
Venlafaxine HCl,146087,0.46,70885.65,2028-10-26
Venlafaxine HCl,2997733,0.49,1542231.15,2028-10-27
Venlafaxine HCl,5938768,0.53,3319239.78,2028-10-28
Venlafaxine HCl,9176073,0.41,4029590.56,2028-10-24
Venlafaxine HCl,1101542,0.42,495968.08,2028-11-02
Venlafaxine HCl,60934,0.43,27850.38,2028-10-29
Venlafaxine HCl,5653499,0.43,2602504.07,2028-10-30
Venlafaxine HCl,1025081,0.44,476129.01,2028-10-31
Venlafaxine HCl,29190719,0.45,13829619.08,2028-11-01
Venlafaxine HCl,1778364,7.55,14236841.45,2028-10-14
Venlafaxine HCl,430165,4.04,1844050.10,2028-10-15
Venlafaxine HCl,116255300,0.39,48271608.34,2028-10-16
Venlafaxine HCl,4418963,0.36,1692104.19,2028-10-17
Methylphenidate,52176,11.24,621427.75,2028-04-29
Methylphenidate,52176,11.24,621427.75,2028-04-28
L-Norgest/E.Estradiol-E.Estrad,117565,1.49,186287.17,2028-05-01
L-Norgest/E.Estradiol-E.Estrad,117565,1.49,186287.17,2028-04-30
Oxaprozin,21509,7.66,174615.34,2028-05-03
Venlafaxine HCl,4423,0.60,2826.74,2028-10-22
Oxaprozin,21509,7.66,174615.34,2028-05-02
Venlafaxine HCl,8819913,0.48,4446094.93,2028-10-23
Venlafaxine HCl,4585398,6.02,29254411.77,2028-10-18
Norethindrone-Ethin. Estradiol,208950,0.61,134863.57,2028-05-06
Venlafaxine HCl,116599,8.79,1086282.90,2028-10-19
Venlafaxine HCl,297153494,0.57,178899304.35,2028-10-21
Norethindrone-Ethin. Estradiol,208950,0.61,134863.57,2028-05-07
Butalb/Acetaminophen/Caffeine,70905,4.21,316386.55,2028-09-14
Daratumumab,108475,103.81,11935876.38,2028-05-10
Butalb/Acetaminophen/Caffeine,70905,4.21,316386.55,2028-09-15
Escitalopram Oxalate,40949,0.45,19384.63,2028-09-16
Escitalopram Oxalate,84831788,0.31,27894794.60,2028-09-17
Daratumumab,108475,103.81,11935876.38,2028-05-11
Escitalopram Oxalate,325345,0.44,150495.45,2028-09-18
Escitalopram Oxalate,1441078,0.41,630265.88,2028-09-19
Venlafaxine HCl,58409,0.46,28323.97,2028-10-11
Escitalopram Oxalate,40524863,0.33,14285301.98,2028-09-20
Darifenacin Hydrobromide,1236303,6.14,8040928.26,2028-05-16
Escitalopram Oxalate,16898441,0.34,6116941.34,2028-09-21
Darifenacin Hydrobromide,275867,6.74,1972338.67,2028-05-15
Escitalopram Oxalate,19982751,0.30,6395799.85,2028-09-22
Escitalopram Oxalate,69198791,0.30,21953868.86,2028-09-23
Venlafaxine HCl,73694747,0.35,27550931.91,2028-10-09
Syrge-Ndl,Ins 0.3 Ml Half Mark,5539094,0.14,846181.21,2028-09-24
Albuterol Sulfate,190013950,3.02,609002497.72,2028-09-25
Venlafaxine HCl,161171,0.13,21821.44,2028-09-30
Venlafaxine HCl,95618623,0.40,40908050.61,2028-10-02
Venlafaxine HCl,7026,0.50,3687.81,2028-10-03
Decitabine,165,1179.14,206231.72,2028-04-15
Albuterol Sulfate,190013950,3.02,609002497.72,2028-09-26
Venlafaxine HCl,28728,0.48,14595.27,2028-09-29
Syrge-Ndl,Ins 0.3 Ml Half Mark,5539094,0.14,846181.21,2028-09-23
Verapamil HCl,109917,0.53,61891.10,2028-09-14
Decitabine,464,1199.83,590125.30,2028-04-17
Norethindrone,98140,0.55,56995.55,2028-04-22
Syringe And Needle,Insulin,1ml,19260699,0.20,4000935.43,2028-09-19
Decitabine,629,1194.11,796162.48,2028-04-21
Syringe And Needle,Insulin,1ml,19260699,0.20,4000935.43,2028-09-20
Desmopressin Acetate,63045,51.49,3440839.21,2028-04-24
Syring-Needl,Disp,Insul,0.3 Ml,4600658,0.27,1332263.37,2028-09-21
Norethindrone,98140,0.55,56995.55,2028-04-23
Syring-Needl,Disp,Insul,0.3 Ml,4600658,0.27,1332263.37,2028-09-22
Desmopressin Acetate,63045,51.49,3440839.21,2028-04-25
Verapamil HCl,83672954,0.45,40055936.09,2028-09-16
Syringe-Needle,Insulin,0.5 Ml,27851785,0.17,4977951.97,2028-09-17
Syringe-Needle,Insulin,0.5 Ml,27851785,0.17,4977951.97,2028-09-18
Ondansetron HCl,39653,0.45,19052.79,2028-05-31
Ondansetron HCl,28939,0.23,6959.75,2028-05-29
Ondansetron HCl,26753749,0.45,12846606.40,2028-05-30
Ondansetron HCl,7108,0.46,3489.54,2028-05-27
Methylphenidate HCl,1214815,6.91,8896919.78,2028-01-19
Ondansetron HCl,3193364,0.43,1466958.38,2028-05-28
Ondansetron HCl,5299757,0.48,2682592.65,2028-05-25
Ondansetron HCl,551120,1.22,709907.24,2028-05-26
Methylphenidate HCl,2028975,4.07,8745631.31,2028-01-16
Ondansetron HCl,15270,1.51,24360.67,2028-05-23
Ondansetron HCl,29513,0.27,8508.78,2028-05-24
Methylphenidate HCl,393359,6.95,2899144.35,2028-01-13
Ondansetron,54872375,0.60,34842575.50,2028-05-22
Ondansetron HCl,21613197,0.40,9113365.23,2028-06-09
Methylergonovine Maleate,6119,48.26,313051.25,2028-02-01
Ondansetron HCl,59119,0.28,17485.53,2028-06-10
Ondansetron HCl,102739,0.29,31285.55,2028-06-07
Methylphenidate HCl,27598,0.17,4845.12,2028-01-28
Ondansetron HCl,21185942,0.52,11629926.85,2028-06-06
Methylphenidate HCl,27598,0.17,4845.12,2028-01-27
Ondansetron HCl,20556,0.25,5485.31,2028-06-03
Ondansetron HCl,118336,0.26,32395.96,2028-06-04
Ondansetron HCl,523383,0.93,517806.94,2028-06-01
Methylphenidate HCl,7460417,5.46,43201370.88,2028-01-24
Ondansetron HCl,17680297,0.37,6898908.68,2028-06-02
Methylphenidate HCl,385324,4.90,2001827.01,2028-01-23
Methylphenidate HCl,220022,0.59,137580.56,2028-12-31
Clobazam,7084325,22.81,171290662.27,2028-05-10
Saxagliptin HCl,16241170,13.64,234830269.31,2028-05-07
Irinotecan Liposomal,2480,196.60,516830.07,2028-05-05
Methylphenidate HCl,12360,0.66,8654.86,2028-12-27
Saxagliptin HCl,16241170,13.64,234830269.31,2028-05-06
Methylphenidate HCl,8399012,0.63,5591794.19,2028-12-26
Methylphenidate HCl,13017747,0.56,7751250.65,2028-12-25
Irinotecan Liposomal,2480,196.60,516830.07,2028-05-04
Methylphenidate HCl,134173,0.59,84587.71,2028-12-24
Methylphenidate HCl,262364,0.82,228640.51,2028-12-23
Clobazam,7084325,22.81,171290662.27,2028-05-11
Ondansetron,18134548,0.56,10846809.41,2028-05-20
Ondansetron,1562639,0.60,995396.16,2028-05-21
Ondansetron,7334730,0.66,5142454.08,2028-05-18
Methylphenidate HCl,552052,3.89,2274167.74,2029-01-09
Methylphenidate HCl,1090448,3.53,4085265.24,2029-01-08
Methylphenidate HCl,103113,6.84,747659.25,2029-01-07
Ondansetron,8375585,0.58,5163186.82,2028-05-17
Methylphenidate HCl,1692331,6.66,11942982.19,2029-01-06
Ondansetron,17832939,0.61,11457361.04,2028-05-14
Methylphenidate HCl,367373,4.15,1614898.22,2029-01-05
Ondansetron,1631934,0.72,1241666.14,2028-05-15
Methylphenidate HCl,367373,4.15,1614898.22,2029-01-04
Clindamycin Phos/Benzoyl Perox,21200,10.55,237162.73,2028-05-12
Methylphenidate HCl,39590677,0.59,24678621.31,2029-01-03
Clindamycin Phos/Benzoyl Perox,21200,10.55,237162.73,2028-05-13
Methylphenidate HCl,8489339,0.58,5232322.64,2029-01-02
Insulin Pump Cart,Cont Inf,Rf,213630,46.53,10535656.62,2028-07-10
Somatropin,15283,480.35,7781737.83,2028-07-02
Somatropin,15283,480.35,7781737.83,2028-07-03
Ondansetron HCl/PF,540999,0.48,277089.55,2028-07-01
Ciclesonide,6650,21.75,153327.29,2028-07-19
Omeprazole/Sodium Bicarbonate,1219133,50.44,65187533.59,2028-07-20
Ciclesonide,6650,21.75,153327.29,2028-07-18
Insulin Pump Controller, Rf,1669,411.40,727820.14,2028-07-13
Insulin Pump Cart,Cont Inf,Rf,213630,46.53,10535656.62,2028-07-11
Insulin Pump Controller, Rf,1669,411.40,727820.14,2028-07-12
Ondansetron HCl/PF,16999,0.67,12018.95,2028-06-20
Methotrexate Sodium,23440441,1.58,39171725.59,2028-02-11
Ondansetron HCl,100877676,0.44,47558917.98,2028-06-18
Methotrexate Sodium,9939,3.35,35265.35,2028-02-10
Ondansetron HCl/PF,53926,0.45,25452.24,2028-06-19
Methoxsalen,13905,51.06,752626.82,2028-02-09
Ondansetron HCl,177920,0.46,86437.56,2028-06-16
Methoxsalen,13905,51.06,752626.82,2028-02-08
Ondansetron HCl,242707,0.29,74858.89,2028-06-17
Methscopolamine Bromide,348543,1.62,600172.55,2028-02-07
Ondansetron HCl,70074,0.96,71610.91,2028-06-14
Methscopolamine Bromide,19344,1.65,33775.46,2028-02-06
Ondansetron HCl,355594,0.58,219653.96,2028-06-15
Methscopolamine Bromide,329199,1.62,566331.16,2028-02-05
Ondansetron HCl,308305,0.72,236716.85,2028-06-12
Methyldopa,2556924,0.22,600552.36,2028-02-04
Ondansetron HCl,2429049,0.43,1115637.71,2028-06-13
Methyldopa,2556924,0.22,600552.36,2028-02-03
Methylergonovine Maleate,6119,48.26,313051.25,2028-02-02
Ondansetron HCl,71982,0.57,43832.70,2028-06-11
Ondansetron HCl/PF,8822,0.75,6977.91,2028-06-29
Ondansetron HCl/PF,138213,0.41,59818.64,2028-06-30
Ondansetron HCl/PF,103115,0.58,63403.09,2028-06-27
Ondansetron HCl/PF,3379,0.40,1425.30,2028-06-28
Ondansetron HCl/PF,9912,0.98,10260.02,2028-06-26
Ondansetron HCl/PF,138831,0.30,44447.90,2028-06-23
Ondansetron HCl/PF,4056,0.63,2714.64,2028-06-24
Ondansetron HCl/PF,23842,0.62,15593.08,2028-06-21
Ondansetron HCl/PF,39904,0.39,16285.85,2028-06-22
Evolocumab,157,227.88,37923.19,2028-01-14
Guanfacine HCl,61895,1.79,117758.67,2028-05-23
Evolocumab,41622,568.21,25069110.39,2028-01-13
Evolocumab,390139,567.48,234681508.78,2028-01-16
Guanfacine HCl,391331,2.10,872127.22,2028-05-25
Evolocumab,41779,566.96,25108403.84,2028-01-15
Guanfacine HCl,96742,1.97,201816.52,2028-05-26
Guanfacine HCl,1332611,1.95,2756165.32,2028-05-27
Guanfacine HCl,1030157,0.24,256791.25,2028-05-28
Guanfacine HCl,2621804,0.24,666326.93,2028-05-29
Cyclosporine,124358500,8.51,1121852737.57,2029-01-10
Guanfacine HCl,768352,1.87,1526791.99,2028-05-20
Cyclosporine,2608042,92.79,256528682.03,2029-01-09
Guanfacine HCl,14291,1.70,25713.20,2028-05-21
Cyclosporine,124358500,8.51,1121852737.57,2029-01-11
Temazepam,50345,31.58,1685247.01,2029-01-06
Epoetin Alfa-Epbx,48,241.70,12297.56,2029-01-05
Cyclosporine,2608042,92.79,256528682.03,2029-01-08
Temazepam,50345,31.58,1685247.01,2029-01-07
Epoetin Alfa-Epbx,48,241.70,12297.56,2029-01-04
Tretinoin Microspheres,19810,13.82,290189.39,2028-12-30
Guanfacine HCl,6623,0.33,2343.08,2028-05-31
Tretinoin Microspheres,19810,13.82,290189.39,2028-12-29
Tretinoin,610830,2.13,1382184.87,2029-01-01
Tretinoin,610830,2.13,1382184.87,2028-12-31
Zidovudine,7640,1.86,15089.44,2028-12-26
Zidovudine,7640,1.86,15089.44,2028-12-25
Tretinoin Microspheres,58150,18.25,1124992.47,2028-12-28
Tretinoin Microspheres,58150,18.25,1124992.47,2028-12-27
Sildenafil Citrate,289622,49.28,15130278.49,2028-12-24
Sildenafil Citrate,289622,49.28,15130278.49,2028-12-23
C1 Esterase Inhibitor,24973,2508.06,66391680.14,2028-05-06
C1 Esterase Inhibitor,24973,2508.06,66391680.14,2028-05-07
Ergoloid Mesylates,113571,6.00,721776.91,2028-12-19
Lenalidomide,5828985,697.35,4308759518.13,2028-12-19
Ergoloid Mesylates,113571,6.00,721776.91,2028-12-20
Eribulin Mesylate,1614,561.55,960726.98,2028-04-28
Lenalidomide,5828985,697.35,4308759518.13,2028-12-18
Cetuximab,357660,12.44,4714363.61,2028-12-21
Eribulin Mesylate,1614,561.55,960726.98,2028-04-29
Cetuximab,357660,12.44,4714363.61,2028-12-22
